Function,Gene
GO:0034736,8435
GO:0002944,8812
GO:0002945,8812
GO:0004693,8812
GO:0008353,8812
GO:2001165,8812
GO:0030278,9249
GO:0060411,9249
GO:0017016,9162
GO:0032045,9162
GO:0046959,9162
GO:1900452,9162
GO:2000573,5063
GO:0002037,10550
GO:0010917,10550
GO:0097381,8787
GO:0033235,8554
GO:0061665,8554
GO:0071012,10286
GO:0008336,8424
GO:0045329,8424
GO:0005753,10476
GO:0042776,10476
GO:0035686,26256
GO:0097229,26256
GO:0001765,10211
GO:0002090,10211
GO:0032226,10211
GO:0034116,10211
GO:0044291,10211
GO:0044854,10211
GO:0060355,10211
GO:0070528,10211
GO:1901890,10211
GO:1903044,10211
GO:2000049,10211
GO:0034143,10211
GO:0007185,7204
GO:0043372,54440
GO:0046622,54440
GO:0048873,54440
GO:0002026,10539
GO:0010614,10539
GO:0006983,7466
GO:0032469,7466
GO:0043069,7466
GO:0045762,7466
GO:0050877,7466
GO:1903892,7466
GO:2000675,7466
GO:0009368,10845
GO:0009841,10845
GO:0042269,9437
GO:0030658,10590
GO:0051480,10590
GO:0032839,6792
GO:0050773,6792
GO:0071691,10529
GO:0007288,9148
GO:0045183,9148
GO:0045746,9148
GO:0048170,9148
GO:0008431,23541
GO:0045540,23541
GO:0016126,7108
GO:0050613,7108
GO:0033522,9025
GO:0070535,9025
GO:0071817,9391
GO:0097361,9391
GO:0010613,8654
GO:0030823,8654
GO:0055118,8654
GO:0055119,8654
GO:0060282,8654
GO:0030263,1677
GO:0010761,7763
GO:0060324,7763
GO:0009437,6584
GO:0015226,6584
GO:0015491,6584
GO:0015879,6584
GO:0052106,6584
GO:0060731,6584
GO:0070715,6584
GO:1902603,6584
GO:0046068,5152
GO:0030321,7439
GO:0001957,8817
GO:0005047,6731
GO:0008409,1797
GO:0034353,1797
GO:0071028,1797
GO:0098703,7226
GO:1903223,7226
GO:0000052,23576
GO:0006527,23576
GO:0016403,23576
GO:0000405,9401
GO:0000733,9401
GO:0009378,9401
GO:0036310,9401
GO:0043140,9401
GO:0000993,9400
GO:0030204,26229
GO:0050650,26229
GO:0050651,26229
GO:0072542,26229
GO:0005614,1842
GO:0070052,1842
GO:0010762,9219
GO:0000506,8818
GO:0016254,8818
GO:0006282,7398
GO:0035520,7398
GO:0042769,7398
GO:0004028,8854
GO:0009855,8854
GO:0035799,8854
GO:0042574,8854
GO:0042904,8854
GO:0048566,8854
GO:0042801,6793
GO:0071593,6793
GO:0004360,9945
GO:0006047,9945
GO:0006048,9945
GO:0006112,9945
GO:0031681,8786
GO:0032273,11076
GO:0002689,9353
GO:0010593,9353
GO:0014912,9353
GO:0021836,9353
GO:0021972,9353
GO:0043237,9353
GO:0043394,9353
GO:0050929,9353
GO:0051058,9353
GO:0071504,9353
GO:0071672,9353
GO:0071676,9353
GO:0090024,9353
GO:0090260,9353
GO:0006501,9140
GO:0019776,9140
GO:0034274,9140
GO:0008320,9868
GO:0071806,9868
GO:0005790,4642
GO:0044853,4642
GO:0051641,4642
GO:0061502,4642
GO:0019417,9645
GO:0043914,9645
GO:0002175,23114
GO:0033010,23114
GO:0086080,23114
GO:0097454,23114
GO:0033146,23376
GO:0071568,23376
GO:0071569,23376
GO:1902065,23376
GO:1990592,23376
GO:0061049,8470
GO:2000584,9678
GO:0031666,23328
GO:1900044,23328
GO:1902498,23328
GO:0016322,9855
GO:0016601,9855
GO:0033623,9855
GO:0034098,26043
GO:0090292,23353
GO:0006403,24148
GO:0000904,22943
GO:0001706,22943
GO:0039706,22943
GO:0042662,22943
GO:0042663,22943
GO:0048019,22943
GO:0061743,22943
GO:0090082,22943
GO:1900116,22943
GO:1901296,22943
GO:1904338,22943
GO:1904723,22943
GO:2000726,22943
GO:0035584,22859
GO:0008559,10351
GO:0030427,285527
GO:0090527,285527
GO:0070884,10725
GO:0000308,5218
GO:0030210,26035
GO:0047464,26035
GO:0050379,26035
GO:0006537,2744
GO:0006543,2744
GO:0008652,2744
GO:0071108,10869
GO:0090068,10869
GO:1900037,10869
GO:1904292,10869
GO:1990380,10869
GO:0035518,4591
GO:0036353,4591
GO:0046600,4591
GO:0035615,161
GO:0030120,22872
GO:0030134,22872
GO:0042988,22883
GO:0050806,22883
GO:0000242,22995
GO:2000297,22899
GO:0021756,26050
GO:1901798,10614
GO:0031960,11063
GO:0004850,151531
GO:0044206,151531
GO:0046108,151531
GO:0046135,151531
GO:0004790,11185
GO:0030748,11185
GO:0003231,3776
GO:0015271,3776
GO:0044305,3776
GO:0097449,3776
GO:1900039,3776
GO:2000279,3776
GO:0035413,51366
GO:0050847,51366
GO:1901315,51366
GO:2000780,51366
GO:0001159,4821
GO:0003326,4821
GO:0003327,4821
GO:0003329,4821
GO:0014003,4821
GO:0021530,4821
GO:0021554,4821
GO:0048708,4821
GO:0060580,4821
GO:0090394,9294
GO:0001825,9927
GO:0031306,9927
GO:0034497,9927
GO:0048593,9927
GO:0051646,9927
GO:0061015,10073
GO:0042107,9966
GO:0030156,9256
GO:0008626,10277
GO:0008607,8518
GO:0032342,8912
GO:0034651,8912
GO:0035865,8912
GO:0033564,8633
GO:1902268,4947
GO:0071786,10313
GO:0071787,10313
GO:0005087,1102
GO:0010729,7755
GO:0042407,3954
GO:0061723,8987
GO:1903595,8723
GO:0051649,11130
GO:0005771,9227
GO:0016416,9227
GO:0032370,9227
GO:0047173,9227
GO:0010454,25803
GO:0010455,25803
GO:0060480,25803
GO:0051256,24137
GO:0003696,8930
GO:0008263,8930
GO:0019104,8930
GO:0005797,9527
GO:0048209,9527
GO:0043983,11143
GO:0030551,3756
GO:0032252,10125
GO:0032725,10125
GO:1900274,10125
GO:0032210,8658
GO:0070198,8658
GO:0070212,8658
GO:0070213,8658
GO:1904357,8658
GO:1904743,8658
GO:1904908,8658
GO:0019203,7957
GO:0019048,9217
GO:0033149,9217
GO:0044790,9217
GO:0044791,9217
GO:0044829,9217
GO:0044830,9217
GO:0046725,9217
GO:0090114,9217
GO:0016188,23557
GO:0043393,23557
GO:0072553,23557
GO:1902824,23557
GO:0009051,25796
GO:0008554,8647
GO:0015126,8647
GO:0046581,8647
GO:0001222,6496
GO:0002070,6496
GO:0003404,6496
GO:0009946,6496
GO:0014016,6496
GO:0021798,6496
GO:0021978,6496
GO:0060235,6496
GO:0061074,6496
GO:0097402,6496
GO:1901987,6496
GO:1902692,6496
GO:1990086,6496
GO:0010032,10592
GO:0045132,10592
GO:0051383,10592
GO:0019778,10533
GO:0019779,10533
GO:0034727,10533
GO:0039521,10533
GO:0044805,10533
GO:0071455,10533
GO:0032089,10626
GO:0046683,10626
GO:0048386,10626
GO:0060416,10626
GO:0035035,51341
GO:0048588,10425
GO:0060713,2709
GO:0021512,10220
GO:0000389,10569
GO:0030628,10569
GO:0031433,27302
GO:0033612,27302
GO:0055009,27302
GO:0060038,27302
GO:0060298,27302
GO:0060347,27302
GO:1903242,27302
GO:2000138,27302
GO:0004614,5238
GO:0019255,5238
GO:0002426,9245
GO:0003829,9245
GO:0008109,9245
GO:0047225,9245
GO:0048729,9245
GO:0060993,9245
GO:0018117,27304
GO:0018192,27304
GO:0032324,27304
GO:0042292,27304
GO:0061604,27304
GO:0061605,27304
GO:0070733,27304
GO:0030822,10411
GO:0032486,10411
GO:0032966,10411
GO:0034242,10411
GO:0046827,10411
GO:0060143,10411
GO:0060840,10411
GO:1901985,10411
GO:1904426,10411
GO:1904427,10411
GO:1904453,10411
GO:1904474,10411
GO:1990791,10411
GO:1990794,10411
GO:1990795,10411
GO:1990796,10411
GO:0003105,10911
GO:0010763,10911
GO:0010841,10911
GO:0032224,10911
GO:0035814,10911
GO:0046005,10911
GO:0007183,9372
GO:0007184,9372
GO:0036449,6840
GO:0051377,23556
GO:1903215,9530
GO:2001145,9530
GO:0034362,55937
GO:0034365,55937
GO:0034366,55937
GO:0034375,55937
GO:0034380,55937
GO:0034384,55937
GO:0034445,55937
GO:0008460,23483
GO:0009225,23483
GO:0021930,8624
GO:0080129,8624
GO:0009101,9215
GO:0042285,9215
GO:0060538,9215
GO:0006929,752
GO:0032059,752
GO:0008117,8879
GO:0008209,8879
GO:0030149,8879
GO:0032463,1366
GO:0010867,23399
GO:0002790,19
GO:0005548,19
GO:0008509,19
GO:0010745,19
GO:0031267,19
GO:0032367,19
GO:0032489,19
GO:0033700,19
GO:0034188,19
GO:0038027,19
GO:0055091,19
GO:0055098,19
GO:0060155,19
GO:0000460,10412
GO:0000470,10412
GO:0047936,9563
GO:0045714,10802
GO:0021747,10427
GO:0060463,10427
GO:0090178,10427
GO:1901301,10427
GO:0035428,81031
GO:0055056,81031
GO:0036317,51567
GO:0070260,51567
GO:1902361,25874
GO:0050313,23474
GO:0070221,23474
GO:0070813,23474
GO:0042998,2181
GO:0051047,2181
GO:2001247,2181
GO:0035267,8089
GO:0043968,8089
GO:0008179,111
GO:0060603,9423
GO:0032926,10272
GO:0071248,10272
GO:0090101,10272
GO:0046778,10898
GO:0016492,23620
GO:0004605,8760
GO:0006655,8760
GO:0030292,11116
GO:0005979,5509
GO:0005981,5509
GO:0042587,5509
GO:0033204,10775
GO:0000171,10775
GO:2000503,9547
GO:0018125,9545
GO:0099503,9545
GO:1903307,9545
GO:0020018,9342
GO:0002355,56253
GO:0050715,56253
GO:0051606,56253
GO:0001913,56253
GO:2000687,9943
GO:0004161,9453
GO:0004311,9453
GO:0004337,9453
GO:0033384,9453
GO:0033386,9453
GO:0045337,9453
GO:0070858,9965
GO:0033119,9991
GO:0043249,9991
GO:0008015,11138
GO:0002686,90865
GO:0002826,90865
GO:0002830,90865
GO:0032736,90865
GO:0032754,90865
GO:0042092,90865
GO:0043032,90865
GO:0051024,90865
GO:0051025,90865
GO:0032433,160
GO:1900126,160
GO:0070984,58525
GO:0034344,23586
GO:0039528,23586
GO:0039529,23586
GO:0046726,6780
GO:1900273,6780
GO:1901214,10936
GO:0003419,9350
GO:0007369,9350
GO:0035582,9350
GO:2000381,9350
GO:0019538,9532
GO:0010664,9531
GO:0004111,9448
GO:0006085,23417
GO:0046321,23417
GO:2001294,23417
GO:0003960,9946
GO:1901661,9946
GO:0030261,9131
GO:0071732,9131
GO:1904045,9131
GO:0000819,9113
GO:0001827,9113
GO:0001828,9113
GO:0043254,9113
GO:0051220,9113
GO:0008768,256281
GO:1903169,27075
GO:0008593,23555
GO:0004441,10380
GO:0008441,10380
GO:0060806,6615
GO:0060972,6615
GO:0061314,6615
GO:0016213,9415
GO:0030220,80739
GO:0002093,51057
GO:0016476,51057
GO:0032185,51057
GO:0055123,51057
GO:0090521,51057
GO:0097541,51057
GO:1900027,51057
GO:0015037,51060
GO:0019153,51060
GO:0051152,93145
GO:2000045,11319
GO:0097255,11319
GO:0015727,23539
GO:0007618,7932
GO:0035082,25809
GO:0070740,25809
GO:1901318,100526773
GO:1901318,57119
GO:0071010,25949
GO:0071014,25949
GO:0048733,23492
GO:0060829,9096
GO:0001714,8320
GO:0002302,8320
GO:0021796,8320
GO:0060706,8320
GO:0060809,8320
GO:0014043,6911
GO:0002064,9480
GO:0006760,10841
GO:0019556,10841
GO:0019557,10841
GO:0030407,10841
GO:0030409,10841
GO:0030412,10841
GO:0030868,10841
GO:0032393,11126
GO:0060016,9210
GO:1904684,8434
GO:0003916,8940
GO:0008486,11165
GO:0015961,11165
GO:0052840,11165
GO:0052841,11165
GO:0052842,11165
GO:0052843,11165
GO:0052844,11165
GO:0052845,11165
GO:0052846,11165
GO:0052847,11165
GO:0052848,11165
GO:0071544,11165
GO:0001567,9023
GO:0008395,9023
GO:0045742,10551
GO:0048546,10551
GO:0048639,10551
GO:0070254,10551
GO:1903899,10551
GO:0031258,10297
GO:2000816,9232
GO:0042007,10068
GO:0002906,8915
GO:0009620,8915
GO:0032449,8915
GO:0032765,8915
GO:0042109,8915
GO:0042226,8915
GO:0043422,8915
GO:0070231,8915
GO:0042101,8915
GO:0019209,8915
GO:0010921,10842
GO:0003144,9421
GO:0003218,9421
GO:0003219,9421
GO:0060485,9421
GO:1903026,9421
GO:0033081,1209
GO:0004803,9189
GO:0046930,10452
GO:0033619,9476
GO:0043129,9476
GO:0097208,9476
GO:0097486,9476
GO:0003402,7481
GO:0032915,7481
GO:0060028,7481
GO:0060197,7481
GO:0060484,7481
GO:0060675,7481
GO:0060775,7481
GO:0061037,7481
GO:0061101,7481
GO:0072177,7481
GO:0072201,7481
GO:0090272,7481
GO:0001302,11200
GO:0042770,11200
GO:0072428,11200
GO:1902520,11200
GO:1903926,11200
GO:2000210,11200
GO:0003407,86
GO:0047915,8705
GO:0003149,7468
GO:0003289,7468
GO:0003290,7468
GO:0010452,7468
GO:0034770,7468
GO:2001032,7468
GO:0033590,4519
GO:0033762,4519
GO:0042538,4519
GO:0046688,4519
GO:0019852,1528
GO:0004022,126
GO:0048569,3939
GO:0018479,216
GO:0061624,216
GO:0004352,2746
GO:0004353,2746
GO:0006538,2746
GO:0070728,2746
GO:0072350,2746
GO:0031427,1719
GO:0033560,1719
GO:0046452,1719
GO:0046653,1719
GO:0046654,1719
GO:0051870,1719
GO:2000121,1719
GO:0004128,1727
GO:0016208,1727
GO:0004362,2936
GO:0045277,4512
GO:0019646,4514
GO:0006571,5053
GO:0018126,5053
GO:0042423,5053
GO:0046146,5053
GO:0000303,6647
GO:0008090,6647
GO:0030346,6647
GO:0032930,6647
GO:0034465,6647
GO:0060052,6647
GO:0060087,6647
GO:0097332,6647
GO:1902177,6647
GO:0007597,2157
GO:0004585,5009
GO:0006593,5009
GO:0019240,5009
GO:0070781,5009
GO:0097272,5009
GO:0002060,4860
GO:0006148,4860
GO:0006195,4860
GO:0006738,4860
GO:0034356,4860
GO:0034418,4860
GO:0046638,4860
GO:0070970,4860
GO:0004422,3251
GO:0006166,3251
GO:0006168,3251
GO:0006178,3251
GO:0032263,3251
GO:0043103,3251
GO:0046038,3251
GO:0046040,3251
GO:0046100,3251
GO:0052657,3251
GO:0004069,2806
GO:0006107,2806
GO:0006531,2806
GO:0006532,2806
GO:0006533,2806
GO:0006536,2806
GO:0016212,2806
GO:0019550,2806
GO:0019551,2806
GO:0080130,2806
GO:0002333,25
GO:0004515,25
GO:0046632,25
GO:0051882,25
GO:0090135,25
GO:1900275,25
GO:1903053,25
GO:1904528,25
GO:1904531,25
GO:1990051,25
GO:2000096,25
GO:2001020,25
GO:0007435,1956
GO:0043006,1956
GO:0050730,1956
GO:0060571,1956
GO:0061029,1956
GO:0070141,1956
GO:0070435,1956
GO:0097489,1956
GO:0030235,1956
GO:0051296,4342
GO:1902103,4342
GO:0004618,5230
GO:0001520,203
GO:0010544,2147
GO:0014854,2147
GO:0030194,2147
GO:0042730,2147
GO:0051918,2147
GO:0070053,2147
GO:1900738,2147
GO:0031838,3240
GO:0051354,3240
GO:0071682,3240
GO:2000296,3240
GO:0007598,2158
GO:0031638,2158
GO:0031233,2159
GO:0006957,1675
GO:0044218,5340
GO:0048771,5340
GO:0051919,5340
GO:2000048,5340
GO:0002353,2161
GO:0002542,2161
GO:0010756,2161
GO:0051788,2161
GO:0010469,5328
GO:0014909,5328
GO:0014910,5328
GO:0060279,5328
GO:0061041,5328
GO:0072734,5328
GO:2000097,5328
GO:2000345,5328
GO:0001848,629
GO:0030449,629
GO:0002018,5972
GO:0042756,5972
GO:0050435,5972
GO:0070305,5972
GO:0001821,100
GO:0001883,100
GO:0002314,100
GO:0002636,100
GO:0006154,100
GO:0006157,100
GO:0032261,100
GO:0033197,100
GO:0033632,100
GO:0042323,100
GO:0046061,100
GO:0046103,100
GO:0046111,100
GO:0060169,100
GO:0060407,100
GO:0070244,100
GO:0070256,100
GO:0015670,760
GO:0032230,760
GO:0032849,760
GO:0046903,760
GO:2001150,760
GO:2001225,760
GO:0000053,445
GO:0004055,445
GO:0010046,445
GO:0015643,445
GO:0070852,445
GO:0071242,445
GO:0071400,445
GO:0071418,445
GO:1903038,445
GO:0001730,4938
GO:0060700,4938
GO:0010751,6690
GO:0050732,6690
GO:0060046,6690
GO:2000266,462
GO:0002016,183
GO:0002019,183
GO:0002034,183
GO:0003014,183
GO:0003051,183
GO:0003331,183
GO:0007199,183
GO:0010535,183
GO:0010873,183
GO:0014873,183
GO:0016176,183
GO:0031703,183
GO:0033864,183
GO:0034104,183
GO:0034374,183
GO:0035411,183
GO:0035813,183
GO:0035815,183
GO:0048144,183
GO:0048659,183
GO:0051969,183
GO:0070471,183
GO:1901201,183
GO:1902632,183
GO:1903598,183
GO:2000650,183
GO:0001869,2
GO:0043120,2
GO:0001798,718
GO:0001970,718
GO:0002507,718
GO:0010575,718
GO:0010828,718
GO:0010866,718
GO:0031715,718
GO:0045745,718
GO:2000427,718
GO:0010760,727
GO:0001775,7076
GO:0009725,7076
GO:0051045,7076
GO:1901164,7076
GO:0010711,1471
GO:0010716,1471
GO:0034103,1471
GO:0060311,1471
GO:0060313,1471
GO:0001580,1472
GO:0030195,3827
GO:0035810,3827
GO:0001661,2353
GO:0030431,2353
GO:0031668,2353
GO:0034614,2353
GO:0051412,2353
GO:0032204,4609
GO:0032873,4609
GO:0044346,4609
GO:0045656,4609
GO:0051782,4609
GO:0090096,4609
GO:0042832,3265
GO:0090303,3265
GO:2000630,3265
GO:0019002,3845
GO:0021897,3845
GO:0030275,3845
GO:0035022,3845
GO:0038002,3845
GO:0051385,3845
GO:0060441,3845
GO:0003104,5155
GO:0010512,5155
GO:0035793,5155
GO:0043536,5155
GO:0048407,5155
GO:0071506,5155
GO:0072255,5155
GO:1900127,5155
GO:1904707,5155
GO:1904754,5155
GO:1905064,5155
GO:2000591,5155
GO:0010899,3949
GO:0030169,3949
GO:0030229,3949
GO:0032050,3949
GO:0042159,3949
GO:0070508,3949
GO:1990666,3949
GO:0051048,1950
GO:0090279,1950
GO:0002248,7040
GO:0002460,7040
GO:0002513,7040
GO:0005114,7040
GO:0007182,7040
GO:0009817,7040
GO:0010936,7040
GO:0016202,7040
GO:0019049,7040
GO:0032667,7040
GO:0032801,7040
GO:0032943,7040
GO:0034714,7040
GO:0042306,7040
GO:0042482,7040
GO:0043932,7040
GO:0045066,7040
GO:0045591,7040
GO:0046732,7040
GO:0051098,7040
GO:0051101,7040
GO:0051280,7040
GO:0060312,7040
GO:0060364,7040
GO:0060390,7040
GO:0060391,7040
GO:0060744,7040
GO:0060751,7040
GO:0060762,7040
GO:0060965,7040
GO:0061035,7040
GO:0070723,7040
GO:1901203,7040
GO:1901666,7040
GO:1903077,7040
GO:1903911,7040
GO:1905005,7040
GO:0005163,4803
GO:0032455,4803
GO:0043281,4803
GO:0005183,2796
GO:0033087,2796
GO:0035864,2796
GO:0098556,2796
GO:1990008,2796
GO:2000354,2796
GO:0003085,4878
GO:0060372,4878
GO:0060452,4878
GO:0071855,4878
GO:1903766,4878
GO:1903815,4878
GO:0002125,5020
GO:0005185,5020
GO:0010701,5020
GO:0031855,5020
GO:0042711,5020
GO:0042713,5020
GO:0045472,5020
GO:0045778,5020
GO:0045925,5020
GO:0060406,5020
GO:0060450,5020
GO:0060455,5020
GO:0003084,551
GO:0007621,551
GO:0014049,551
GO:0031394,551
GO:0031894,551
GO:0031895,551
GO:0043084,551
GO:0031781,5443
GO:0031782,5443
GO:0033059,5443
GO:0034774,5443
GO:0070873,5443
GO:0070996,5443
GO:2000852,5443
GO:0002118,5179
GO:0014009,5179
GO:0031628,5179
GO:0032280,5179
GO:0035641,5179
GO:0051867,5179
GO:0071871,5179
GO:2000987,5179
GO:0006701,2488
GO:0016913,2488
GO:0005148,5617
GO:0043568,2688
GO:0070977,2688
GO:0001984,796
GO:0031645,796
GO:0045986,796
GO:0050965,796
GO:0051482,796
GO:0043168,7038
GO:0008628,5741
GO:0010288,5741
GO:0031856,5741
GO:0031857,5741
GO:0034645,5741
GO:0071864,5741
GO:0071866,5741
GO:0090290,5741
GO:0010737,2641
GO:0031769,2641
GO:0035948,2641
GO:0001878,7432
GO:0010579,7432
GO:0021984,2691
GO:0030252,2691
GO:0031770,2691
GO:0060124,2691
GO:0007187,4852
GO:0007610,4852
GO:0032100,4852
GO:0002674,3630
GO:0022898,3630
GO:0032460,3630
GO:0033861,3630
GO:0045818,3630
GO:0046628,3630
GO:0046631,3630
GO:0050708,3630
GO:0060266,3630
GO:0060267,3630
GO:0090277,3630
GO:2000252,3630
GO:0030546,3481
GO:0038028,3481
GO:0002876,4049
GO:0002925,4049
GO:0002439,7124
GO:0002740,7124
GO:0006927,7124
GO:0010693,7124
GO:0010888,7124
GO:0030730,7124
GO:0031622,7124
GO:0032800,7124
GO:0043068,7124
GO:0043243,7124
GO:0045994,7124
GO:0046325,7124
GO:0050901,7124
GO:0051023,7124
GO:0051222,7124
GO:0051533,7124
GO:0060557,7124
GO:0060559,7124
GO:0061048,7124
GO:0071316,7124
GO:0071550,7124
GO:0071677,7124
GO:0071803,7124
GO:1901671,7124
GO:1904999,7124
GO:2000010,7124
GO:2000334,7124
GO:2000343,7124
GO:0002286,3439
GO:0002286,3447
GO:0002323,3439
GO:0002323,3447
GO:0005132,3439
GO:0005132,3447
GO:0033141,3439
GO:0033141,3447
GO:0042100,3439
GO:0042100,3447
GO:0060338,3439
GO:0060338,3447
GO:0045581,3440
GO:2000552,3440
GO:0002312,3456
GO:0008811,3456
GO:0045343,3456
GO:0001781,3458
GO:0005133,3458
GO:0042511,3458
GO:0048304,3458
GO:0051712,3458
GO:0060550,3458
GO:0060552,3458
GO:0071351,3458
GO:0098908,3458
GO:2000309,3458
GO:0001660,3552
GO:0035234,3552
GO:0045086,3552
GO:0002711,3553
GO:0010193,3553
GO:0010829,3553
GO:0014050,3553
GO:0014805,3553
GO:0030638,3553
GO:0032611,3553
GO:0033092,3553
GO:0035505,3553
GO:0036273,3553
GO:0045833,3553
GO:0050996,3553
GO:0070487,3553
GO:0071414,3553
GO:0071548,3553
GO:2000173,3553
GO:0005128,2056
GO:0010523,2056
GO:0042541,2056
GO:0071474,2056
GO:1902219,2056
GO:1902251,2056
GO:2001258,2056
GO:0002664,3559
GO:0004911,3559
GO:0019976,3559
GO:0038110,3559
GO:0046013,3559
GO:0050777,3559
GO:0003094,3512
GO:0071748,3512
GO:0071750,3512
GO:0071751,3512
GO:0071752,3512
GO:0071756,3512
GO:0071757,3512
GO:0006948,920
GO:0010524,920
GO:0019064,920
GO:0019865,920
GO:0030260,920
GO:0032507,920
GO:0035397,920
GO:0045058,920
GO:0045065,925
GO:0001792,5284
GO:0002415,5284
GO:0038093,5284
GO:0002480,3106
GO:0032655,3106
GO:0032675,3106
GO:0042270,3106
GO:2001198,3106
GO:0030881,3105
GO:0002486,3105
GO:0042608,3105
GO:0046977,3105
GO:2000568,3105
GO:2001187,3105
GO:0002503,3122
GO:0002506,3122
GO:0023026,3122
GO:0032395,3122
GO:0002381,3123
GO:0002455,3123
GO:0031721,3046
GO:0031444,4151
GO:0043353,4151
GO:0005584,1277
GO:0034505,1277
GO:0044691,1277
GO:0071306,1277
GO:1902618,1277
GO:0005585,1280
GO:0030020,1280
GO:0071599,1280
GO:0005586,1281
GO:0060414,1281
GO:0032387,102724652
GO:0032387,1409
GO:0031109,1410
GO:0032432,1410
GO:0060561,1410
GO:0042633,3861
GO:0045110,3861
GO:1990254,3861
GO:0030951,4000
GO:0035105,4000
GO:0090343,4000
GO:1900180,4000
GO:1904178,4000
GO:0014731,6708
GO:0006656,335
GO:0008035,335
GO:0008211,335
GO:0010898,335
GO:0010903,335
GO:0018158,335
GO:0018206,335
GO:0030300,335
GO:0034191,335
GO:0042158,335
GO:0043534,335
GO:0045723,335
GO:0050713,335
GO:0051006,335
GO:0051345,335
GO:0055102,335
GO:0060192,335
GO:0060228,335
GO:0060354,335
GO:0070653,335
GO:0006707,348
GO:0015909,348
GO:0017038,348
GO:0019068,348
GO:0030828,348
GO:0032805,348
GO:0034363,348
GO:0034372,348
GO:0034382,348
GO:0034447,348
GO:0044794,348
GO:0046911,348
GO:0051055,348
GO:0051651,348
GO:0061000,348
GO:0070326,348
GO:0071813,348
GO:0097113,348
GO:0097114,348
GO:1900221,348
GO:1901627,348
GO:1901628,348
GO:1901630,348
GO:1902430,348
GO:1902947,348
GO:1902951,348
GO:1902952,348
GO:1902995,348
GO:1902998,348
GO:1902999,348
GO:1903001,348
GO:1903002,348
GO:0032375,336
GO:0034370,336
GO:0046340,336
GO:0060621,336
GO:0060695,336
GO:0010900,341
GO:0010916,341
GO:0032374,341
GO:0034369,341
GO:0048261,341
GO:0051005,341
GO:0010902,344
GO:0034371,344
GO:0060230,344
GO:0060697,344
GO:0010897,345
GO:0010987,345
GO:0010989,345
GO:0034014,345
GO:1903491,345
GO:0033595,2243
GO:0043152,2243
GO:0046898,2243
GO:0072377,2243
GO:0072378,2243
GO:1990643,2243
GO:2000261,2243
GO:0044320,2244
GO:0033269,4155
GO:0043218,4155
GO:0015276,1134
GO:0019228,1134
GO:0050881,1134
GO:0006873,6521
GO:0001849,1401
GO:0008228,1401
GO:0033265,1401
GO:2000482,1401
GO:0046790,1401
GO:0044869,325
GO:0044871,325
GO:0048525,325
GO:1903016,325
GO:1903019,325
GO:0005602,712
GO:0030853,714
GO:0045650,714
GO:0019836,735
GO:0031089,350
GO:0033033,350
GO:0034197,350
GO:0051917,350
GO:0060268,350
GO:0007161,2335
GO:0036120,2335
GO:0045340,2335
GO:0071288,2335
GO:1904237,2335
GO:2001202,2335
GO:0034632,5950
GO:0034633,5950
GO:0060068,5950
GO:0019855,259
GO:0042167,259
GO:0046904,259
GO:0002682,5004
GO:0070168,197
GO:0046010,213
GO:0070541,213
GO:0042448,174
GO:1902118,2638
GO:0045236,5473
GO:0045347,5196
GO:0045651,5196
GO:0045653,5196
GO:0045918,5196
GO:0008603,3627
GO:0010819,3627
GO:0010996,3627
GO:1901509,3627
GO:0033570,7037
GO:0097286,7037
GO:0008198,7018
GO:0015091,7018
GO:0071281,7018
GO:0097460,7018
GO:0032680,4057
GO:0033214,4057
GO:0044793,4057
GO:0097013,4057
GO:1900229,4057
GO:1902732,4057
GO:2000308,4057
GO:2001205,4057
GO:0042168,3263
GO:0060335,3263
GO:0008043,2512
GO:0006880,2495
GO:0036016,4502
GO:0036018,4502
GO:0030197,6779
GO:0008147,632
GO:0032571,632
GO:0033594,632
GO:0042476,632
GO:0045124,632
GO:0010863,2099
GO:0031798,2099
GO:0036312,2099
GO:0038052,2099
GO:0060523,2099
GO:0060527,2099
GO:0060687,2099
GO:0060745,2099
GO:0060750,2099
GO:0090209,2099
GO:1990375,2099
GO:0071385,4537
GO:0006651,283
GO:0032311,283
GO:0032431,283
GO:0070009,2160
GO:0001546,268
GO:0001880,268
GO:2000355,268
GO:0044216,722
GO:0045959,722
GO:1903027,722
GO:0033627,7448
GO:0061302,7448
GO:0071062,7448
GO:0006743,3156
GO:0010666,3156
GO:0042282,3156
GO:0045445,3156
GO:0061179,3156
GO:0004096,847
GO:0009650,847
GO:0016684,847
GO:0080184,847
GO:0031434,5894
GO:0035773,5894
