Drug,Gene
DB08210,2645
DB02379,2645
DB08118,2645
DB07358,2645
DB08687,3091
DB02342,3091
DB01136,3091
DB00172,6534
DB01915,718
DB00028,718
DB04552,5321
DB00445,5321
DB00086,5321
DB00588,5321
DB00578,5321
DB00041,5321
DB01103,5321
DB01083,5321
DB04827,5321
DB05029,5321
DB00411,5321
DB00591,5321
DB04786,5321
DB08437,140801
DB07374,140801
DB02494,140801
DB00151,833
DB00114,84706
DB00160,84706
DB00780,84706
DB00142,84706
DB00010,2692
DB08869,2692
DB00798,4036
DB00013,4036
DB00071,4036
DB00030,4036
DB00276,3757
DB00537,3757
DB00308,3757
DB00637,3757
DB00457,3757
DB04957,3757
DB00199,3757
DB01136,3757
DB00204,3757
DB00489,3757
DB06144,3757
DB01118,3757
DB01182,3757
DB01218,3757
DB00342,3757
DB00590,3757
DB04855,3757
DB01100,3757
DB00477,3757
DB01110,3757
DB01142,3757
DB00346,3757
DB00661,3757
DB00679,3757
DB00458,3757
DB00908,3757
DB00604,3757
DB01211,3757
DB01162,3757
DB00030,1509
DB03096,1509
DB08740,1509
DB00071,1509
DB03028,1509
DB02216,1509
DB07542,1509
DB00898,3760
DB01159,3760
DB02340,2162
DB00130,2162
DB01839,2162
DB00675,5582
DB03773,279
DB04453,279
DB02889,279
DB03092,279
DB00491,279
DB03439,279
DB03971,279
DB00702,279
DB04618,279
DB02218,279
DB00284,279
DB03495,279
DB03088,279
DB02379,279
DB01922,279
DB08231,7099
DB02767,7099
DB04933,7099
DB01183,7099
DB05475,7099
DB01254,6714
DB04495,6714
DB07335,6714
DB03298,6714
DB03712,6714
DB02175,6714
DB04751,6714
DB01947,6714
DB03114,6714
DB01893,6714
DB03306,6714
DB06616,6714
DB03828,6714
DB09079,6714
DB03023,6714
DB04739,6714
DB03217,6714
DB02432,6714
DB07966,6714
DB02762,6714
DB08564,6714
DB02908,6714
DB02336,6714
DB08054,6714
DB07662,6714
DB08052,6714
DB08462,6714
DB04080,6714
DB08053,6714
DB03078,6714
DB04272,6714
DB01908,6714
DB03104,6714
DB03628,6714
DB01962,6714
DB03525,6714
DB03591,6714
DB08192,6714
DB01866,6714
DB06882,6714
DB05184,6714
DB03268,6714
DB08901,6714
DB01678,6714
DB03902,6714
DB06883,6714
DB07444,1612
DB04395,1612
DB04069,1612
DB00188,5688
DB07558,5688
DB08515,5688
DB01649,28960
DB07644,28960
DB03958,28960
DB07642,28960
DB01960,28960
DB07643,28960
DB03593,28960
DB00917,5732
DB00770,5732
DB00929,5732
DB00119,6567
DB01742,5478
DB00172,5478
DB02419,5478
DB03393,5478
DB00091,5478
DB02670,8467
DB02379,8467
DB01049,170572
DB00898,170572
DB01902,56605
DB03147,56605
DB04272,1431
DB02637,1431
DB01969,1431
DB01992,1431
DB03182,1431
DB04230,1431
DB03499,1431
DB01281,941
DB06681,941
DB04901,941
DB05429,6356
DB00157,4835
DB07339,4835
DB08744,4835
DB01087,4835
DB08228,4835
DB06695,4835
DB02709,4835
DB00170,4835
DB04253,4835
DB03147,4835
DB08190,4835
DB03541,4835
DB01065,4835
DB06716,2561
DB01189,2561
DB00897,2561
DB01595,2561
DB00794,2561
DB00475,2561
DB00801,2561
DB01708,2561
DB01567,2561
DB00842,2561
DB00228,2561
DB01205,2561
DB00312,2561
DB00371,2561
DB00683,2561
DB00818,2561
DB00334,2561
DB00463,2561
DB00273,2561
DB00628,2561
DB01558,2561
DB01381,2561
DB01559,2561
DB00186,2561
DB00690,2561
DB00829,2561
DB01049,2561
DB01236,2561
DB00241,2561
DB00659,2561
DB01588,2561
DB00306,2561
DB00237,2561
DB01589,2561
DB01107,2561
DB00753,2561
DB00189,2561
DB01068,2561
DB01028,2561
DB00402,2561
DB00349,2561
DB00546,2561
DB01159,2561
DB00898,2561
DB00543,2561
DB01437,2561
DB01594,2561
DB00292,2561
DB00231,2561
DB00404,2561
DB01215,2561
DB00075,917
DB00142,2571
DB00114,2571
DB00786,4322
DB02071,4322
DB04760,4322
DB07827,4322
DB04759,4322
DB01996,4322
DB03033,4322
DB04761,4322
DB07013,4322
DB02697,4322
DB08388,4322
DB02049,4322
DB08561,4322
DB08490,4322
DB00909,377677
DB07115,377677
DB00210,5915
DB02877,5915
DB00926,5915
DB00799,5915
DB05785,5915
DB04942,5915
DB00523,5915
DB00459,5915
DB01173,116444
DB00996,116444
DB06738,116444
DB01174,116444
DB01520,116444
DB00145,116444
DB00418,116444
DB00659,116444
DB00142,116444
DB04896,116444
DB00312,116444
DB06741,116444
DB01708,116444
DB01159,116444
DB00289,116444
DB00464,5627
DB00055,5627
DB00170,5627
DB08263,55662
DB01694,55662
DB06692,5340
DB00031,5340
DB00015,5340
DB00302,5340
DB00009,5340
DB03709,5340
DB00513,5340
DB00086,5340
DB00013,5340
DB00029,5340
DB04925,5340
DB00852,122953
DB08629,498
DB07394,498
DB08399,498
DB07384,498
DB04216,498
DB00031,5054
DB00009,5054
DB00197,5054
DB00013,5054
DB00055,5054
DB00029,5054
DB05254,5054
DB00015,5054
DB03404,4151
DB02379,4151
DB02528,4151
DB03399,4151
DB04050,4151
DB01826,4151
DB02646,4151
DB02671,4151
DB02073,4151
DB03385,4151
DB02396,4151
DB01710,4151
DB04337,4151
DB00200,166785
DB00115,166785
DB04464,1340
DB02659,1340
DB00131,5292
DB04530,5292
DB08230,5292
DB08705,5292
DB03650,5292
DB04395,5292
DB08707,5292
DB01754,5292
DB04715,5292
DB04522,5292
DB07524,5292
DB08708,5292
DB08709,5292
DB08022,5292
DB07151,5292
DB08166,5292
DB02656,5292
DB02010,5292
DB04216,5292
DB07242,5292
DB03777,5292
DB04982,2890
DB01028,2890
DB00898,2890
DB01189,2890
DB00753,2890
DB08883,2890
DB00142,2890
DB01236,2890
DB05047,2890
DB00228,2890
DB00034,3455
DB05472,3455
DB00069,3455
DB00022,3455
DB00105,3455
DB00068,3455
DB00060,3455
DB00008,3455
DB00011,3455
DB00018,3455
DB08250,3832
DB08037,3832
DB07064,3832
DB03996,3832
DB08198,3832
DB04331,3832
DB08246,3832
DB08239,3832
DB08033,3832
DB08244,3832
DB08032,3832
DB01160,5737
DB00654,5737
DB00287,5737
DB08819,5737
DB00905,5737
DB01248,596
DB05281,596
DB01229,596
DB05297,596
DB01367,596
DB04940,596
DB01050,596
DB05764,596
DB00054,716
DB00078,716
DB00075,716
DB00002,716
DB00074,716
DB00056,716
DB00005,716
DB00073,716
DB00051,716
DB02371,716
DB00072,716
DB06905,5515
DB00163,5515
DB02506,5515
DB00674,55584
DB00898,55584
DB08837,55584
DB05137,55584
DB05069,55584
DB05740,55584
DB00184,55584
DB02659,2104
DB06973,2104
DB04468,2104
DB00197,2104
DB07485,2104
DB00255,2104
DB06902,2104
DB06884,2104
DB08454,57118
DB00864,2280
DB00877,2280
DB00337,2280
DB08597,2280
DB05814,2280
DB04094,2280
DB08231,2280
DB01723,2280
DB03621,2280
DB01951,2280
DB08520,2280
DB03338,2280
DB01712,2280
DB02311,2280
DB04012,2280
DB02888,2280
DB03056,1066
DB00328,1066
DB06693,1066
DB00519,1066
DB04838,1066
DB11362,1066
DB00675,1066
DB02161,1066
DB00198,1066
DB01086,1066
DB00758,1066
DB07821,1066
DB04509,1066
DB01101,1066
DB01410,1066
DB00583,1066
DB02659,1066
DB00762,1066
DB06201,1066
DB01599,1066
DB08224,1066
DB04795,1066
DB06695,1066
DB03721,1066
DB00688,1066
DB04465,51228
DB04224,51228
DB03600,51228
DB03203,51228
DB04315,4831
DB04315,654364
DB00718,4831
DB00718,654364
DB00709,4831
DB00709,654364
DB00300,4831
DB00300,654364
DB00384,6340
DB00594,6340
DB00667,3274
DB00501,3274
DB00751,3274
DB06216,3274
DB00927,3274
DB08806,3274
DB00940,3274
DB00863,3274
DB00321,3274
DB01142,3274
DB08805,3274
DB05369,3274
DB00334,3274
DB05381,3274
DB00408,3274
DB00272,3274
DB00585,3274
DB00797,3274
DB07780,5875
DB04464,5875
DB07841,5875
DB00128,1615
DB01681,5224
DB04510,5224
DB00203,5149
DB00862,5149
DB06714,6571
DB01576,6571
DB01577,6571
DB04844,6571
DB00182,6571
DB01363,6571
DB06706,6571
DB00865,6571
DB01089,6571
DB00206,6571
DB00386,6571
DB01454,6571
DB01442,6571
DB00368,6571
DB01364,6571
DB01472,6571
DB03956,5333
DB03401,5333
DB02795,5319
DB03633,5319
DB02210,5319
DB03587,5319
DB02938,5319
DB02448,5319
DB04552,5319
DB03565,5319
DB02659,5319
DB07836,5319
DB00795,5319
DB07657,5319
DB00157,3028
DB02820,3028
DB00786,4320
DB04318,4320
DB03092,276
DB03092,277
DB03092,278
DB04237,276
DB04237,277
DB04237,278
DB03088,276
DB03088,277
DB03088,278
DB02379,276
DB02379,277
DB02379,278
DB03439,276
DB03439,277
DB03439,278
DB00277,3066
DB01223,3066
DB02546,3066
DB01303,3066
DB00227,3066
DB00313,3066
DB05223,3066
DB05651,3066
DB06603,3066
DB04106,7296
DB03566,7296
DB05448,7296
DB03147,7296
DB02338,7296
DB05428,7296
DB01169,7296
DB01254,7525
DB01103,8398
DB04894,6755
DB06791,6755
DB06663,6755
DB00104,6755
DB00431,2742
DB00466,2742
DB00898,2742
DB00145,2742
DB03088,440021
DB02379,440021
DB00775,3690
DB05787,3690
DB00098,3690
DB00054,3690
DB04863,3690
DB00063,3690
DB00624,1553
DB00184,1553
DB00553,1553
DB03783,1553
DB00130,440
DB00128,440
DB00142,440
DB00174,440
DB00171,440
DB01660,6853
DB04282,3938
DB00126,3938
DB04779,3938
DB03389,3938
DB02376,3938
DB04659,3938
DB04564,3938
DB02471,3938
DB08558,3938
DB00157,7299
DB00600,7299
DB01055,7299
DB00548,7299
DB02659,9377
DB04464,9377
DB03685,54963
DB04137,54963
DB03419,54963
DB01632,54963
DB00155,51702
DB00114,57026
DB01248,4134
DB01229,4134
DB00157,1727
DB03147,1727
DB00162,51109
DB01810,8722
DB03536,8722
DB03691,8722
DB01871,8722
DB07913,8722
DB08775,8722
DB02243,8722
DB03573,8722
DB05744,3586
DB05066,3586
DB05771,3586
DB00992,2209
DB00111,2209
DB00051,2209
DB00087,2209
DB00074,2209
DB00072,2209
DB00081,2209
DB00095,2209
DB00108,2209
DB00707,2209
DB00112,2209
DB00002,2209
DB00078,2209
DB00056,2209
DB00092,2209
DB00005,2209
DB00110,2209
DB00028,2209
DB00054,2209
DB00073,2209
DB00075,2209
DB05867,8869
DB00040,2642
DB01213,124
DB00898,124
DB00157,124
DB04065,124
DB02721,124
DB00243,6335
DB00313,6335
DB06218,6335
DB06201,6335
DB00909,6335
DB00281,6335
DB07086,10499
DB08773,10499
DB07863,10499
DB07080,10499
DB06898,10499
DB08398,10499
DB07678,10499
DB08047,10499
DB07195,10499
DB07087,10499
DB07712,10499
DB02998,10499
DB01645,10499
DB08320,10499
DB07708,10499
DB08048,10499
DB06871,10499
DB08175,10499
DB08402,10499
DB07707,10499
DB08595,10499
DB07932,10499
DB08601,10499
DB00678,7367
DB00078,931
DB06650,931
DB00073,931
DB08935,931
DB00081,931
DB01280,1716
DB00518,10383
DB01873,10383
DB05147,10383
DB03010,10383
DB04910,10383
DB00643,10383
DB07447,6718
DB00548,6718
DB07557,6718
DB01216,6718
DB00145,8001
DB00466,8001
DB00602,8001
DB00431,8001
DB01279,10226
DB01271,10226
DB00852,22809
DB05481,5265
DB01998,5265
DB03345,5265
DB04493,2203
DB04175,2203
DB02778,2203
DB08484,2203
DB05053,2203
DB02848,2203
DB07270,2203
DB07312,2203
DB00131,2203
DB07321,2203
DB01012,846
DB05255,846
DB00707,3949
DB01090,1136
DB00514,1136
DB00674,1136
DB01273,1136
DB01227,1136
DB00848,1136
DB09028,1136
DB00184,1136
DB00898,1136
DB01156,1136
DB08889,5699
DB00134,51734
DB04315,122622
DB03510,122622
DB04566,122622
DB00128,122622
DB02109,122622
DB04418,122622
DB04137,122622
DB06042,203068
DB05147,203068
DB03010,203068
DB05284,203068
DB01179,203068
DB01394,203068
DB01873,203068
DB00361,203068
DB00541,203068
DB00570,203068
DB06716,249
DB01143,249
DB00721,27094
DB01110,27094
DB00005,4049
DB00074,715
DB00073,715
DB00111,715
DB00054,715
DB00112,715
DB00075,715
DB00056,715
DB00108,715
DB00002,715
DB00092,715
DB00051,715
DB00005,715
DB00095,715
DB00110,715
DB00078,715
DB00081,715
DB00087,715
DB00072,715
DB00898,127
DB00157,127
DB03559,127
DB01250,7172
DB00436,7172
DB01327,7172
DB01021,7172
DB00993,7172
DB01033,7172
DB01174,2902
DB08954,2902
DB00418,2902
DB06151,2902
DB00996,2902
DB06741,2902
DB00454,2902
DB00289,2902
DB01708,2902
DB00312,2902
DB00142,2902
DB01173,2902
DB03929,2902
DB01931,2902
DB04620,2902
DB08838,2902
DB04896,2902
DB06738,2902
DB00659,2902
DB01043,2902
DB05824,2902
DB01174,1580
DB00683,1580
DB00152,1580
DB04315,2762
DB02547,2762
DB00143,2941
DB00114,23464
DB00145,23464
DB07378,28
DB03501,28
DB07357,28
DB04141,28
DB04678,28
DB07341,28
DB04680,28
DB04681,28
DB02196,28
DB03772,28
DB04679,28
DB03435,28
DB07633,28
DB00162,8854
DB00157,8854
DB00755,8854
DB02952,4852
DB03380,4852
DB02325,7919
DB09143,6608
DB08828,6608
DB01047,6608
DB00624,64816
DB00842,64816
DB09102,64816
DB01058,64816
DB01234,64816
DB08930,64816
DB01201,64816
DB00943,64816
DB05239,64816
DB09048,64816
DB00593,64816
DB01045,64816
DB01361,64816
DB00780,64816
DB00409,10280
DB01488,10280
DB09014,10280
DB00321,10280
DB03575,10280
DB00514,10280
DB00652,10280
DB01708,10280
DB00540,10280
DB04599,2892
DB00142,2892
DB01356,2892
DB04982,2892
DB05047,2892
DB00898,2892
DB05812,1586
DB00157,1586
DB00396,1586
DB01234,1586
DB04630,1586
DB02901,1586
DB01233,1586
DB01424,1586
DB07584,207
DB07585,207
DB01863,207
DB01169,207
DB00171,207
DB04522,9344
DB00765,7054
DB04400,7054
DB00135,7054
DB00360,7054
DB00120,7054
DB03552,7054
DB00119,9194
DB00820,50940
DB00201,50940
DB02073,645
DB04345,645
DB00157,645
DB03461,645
DB00140,645
DB04363,645
DB03247,645
DB08696,5469
DB00157,6652
DB04478,6652
DB00454,2906
DB00289,2906
DB00312,2906
DB01173,2906
DB06151,2906
DB06741,2906
DB00418,2906
DB01520,2906
DB00142,2906
DB00996,2906
DB01708,2906
DB04896,2906
DB00659,2906
DB06738,2906
DB01174,2906
DB00155,353238
DB03758,7184
DB02935,7184
DB08464,7184
DB08465,7184
DB02103,7184
DB03719,7184
DB00615,7184
DB08342,122553
DB00759,23569
DB07449,23569
DB00155,23569
DB00254,23569
DB00207,23569
DB01082,23569
DB04275,6697
DB02637,6697
DB03886,6697
DB03461,6697
DB07506,59342
DB00028,720
DB00028,721
DB00173,55825
DB05260,3553
DB05066,3553
DB05412,3553
DB05470,3553
DB05507,3553
DB05133,3553
DB05250,3553
DB01017,3553
DB06062,3553
DB05442,3553
DB06168,3553
DB05767,3553
DB06372,3553
DB03760,1737
DB03758,1737
DB00157,1737
DB07870,32
DB02859,32
DB03781,32
DB00121,32
DB00173,32
DB04751,1456
DB07489,1456
DB07488,1456
DB07664,1456
DB06637,3739
DB02299,3739
DB07288,2321
DB09079,2321
DB09078,2321
DB08896,2321
DB04879,2321
DB00398,2321
DB06589,2321
DB06101,2321
DB05913,2321
DB01268,2321
DB06626,2321
DB05075,2321
DB06080,2321
DB04915,10495
DB07177,145482
DB00328,145482
DB07979,1610
DB03225,1610
DB04166,1610
DB02838,1610
DB02988,1610
DB03531,1610
DB03793,1610
DB03147,1610
DB06439,4023
DB05269,4023
DB01003,6286
DB00295,54659
DB00749,54659
DB06403,54659
DB01252,54659
DB08860,54659
DB06741,54659
DB04953,54659
DB00227,54659
DB00555,54659
DB00796,54659
DB04725,54659
DB01050,54659
DB01076,54659
DB00678,54659
DB06210,54659
DB00973,54659
DB00313,54659
DB00641,54659
DB00712,54659
DB01544,54659
DB01029,54659
DB00197,54659
DB01095,54659
DB00434,54659
DB00004,3561
DB00041,3561
DB00568,8912
DB01023,8912
DB00909,8912
DB01244,8912
DB01054,8912
DB04841,8912
DB01388,8912
DB00421,8912
DB01115,8912
DB01118,8912
DB00270,8912
DB04464,1339
DB02659,1339
DB02097,7371
DB04272,7371
DB03403,7371
DB04005,7371
DB02431,7371
DB00753,2741
DB00898,2741
DB01159,2741
DB01189,2741
DB05417,2741
DB00431,2741
DB03929,2741
DB01028,2741
DB00228,2741
DB01236,2741
DB01381,2741
DB00145,2741
DB05240,5290
DB05241,5290
DB00201,5290
DB08059,5290
DB00129,383
DB04197,383
DB02499,383
DB04530,383
DB04585,383
DB03144,383
DB03731,383
DB01983,383
DB02689,383
DB04648,383
DB03904,383
DB02381,383
DB06905,5518
DB02506,5518
DB00401,776
DB00622,776
DB01388,776
DB00661,776
DB04920,776
DB01115,776
DB00898,776
DB00421,776
DB00381,776
DB00270,776
DB00393,776
DB01054,776
DB06712,776
DB00568,776
DB01023,776
DB04855,776
DB02678,3963
DB02678,653499
DB02379,3963
DB02379,653499
DB03744,5836
DB07315,5836
DB04522,5836
DB03288,5836
DB08844,5836
DB05044,5836
DB07395,5836
DB01696,5836
DB07396,5836
DB02379,5836
DB02320,5836
DB00131,5836
DB02089,5836
DB00114,5836
DB07968,5836
DB00071,5925
DB00030,5925
DB05004,100996758
DB05004,5540
DB05045,100996758
DB05045,5540
DB08907,6524
DB06292,6524
DB09038,6524
DB04973,5894
DB05190,5894
DB05268,5894
DB00398,5894
DB08912,5894
DB08896,5894
DB03485,4057
DB04743,4057
DB06987,4057
DB03040,4057
DB08439,4057
DB01811,4057
DB01080,18
DB00160,18
DB00114,18
DB00119,18
DB01699,18
DB00313,18
DB00142,18
DB04235,18
DB00780,18
DB04959,23352
DB05483,23352
DB00142,124454
DB00155,23564
DB03934,54205
DB02110,54205
DB03977,54205
DB03317,54205
DB01017,54205
DB04249,54205
DB00909,11280
DB00313,11280
DB00907,11280
DB00364,2247
DB00877,2247
DB03935,2247
DB05434,2247
DB03959,2247
DB00686,2247
DB03981,2247
DB00121,8884
DB00166,8884
DB07624,3290
DB06992,3290
DB05064,3290
DB03814,3290
DB00157,3290
DB07866,3290
DB02329,3290
DB07017,3290
DB07049,3290
DB08771,3290
DB07310,3290
DB00635,3290
DB04652,3290
DB07619,3290
DB08277,3290
DB07316,3290
DB03461,3290
DB07056,3290
DB08280,3290
DB00062,348
DB00064,348
DB00200,326625
DB00115,326625
DB00233,30814
DB04077,30814
DB02448,30814
DB04725,30814
DB02636,30814
DB08447,30814
DB03585,30814
DB06987,30814
DB02795,30814
DB07500,30814
DB02758,30814
DB07958,30814
DB04743,30814
DB07950,30814
DB01955,30814
DB02779,5781
DB00747,6476
DB00284,6476
DB03777,5584
DB00675,5584
DB01110,27345
DB00721,27345
DB00153,1591
DB01285,1591
DB00136,1591
DB00146,1591
DB02300,1591
DB00910,1591
DB05024,1591
DB00131,270
DB01008,2938
DB00993,2938
DB02486,2938
DB01915,2938
DB00143,2938
DB02943,2938
DB04132,2938
DB03003,2938
DB03602,2938
DB00155,11240
DB04395,3098
DB02007,3098
DB02379,3098
DB04263,4953
DB06243,4953
DB02824,4953
DB03856,4953
DB02209,4953
DB01917,4953
DB00114,4953
DB04083,4953
DB00127,4953
DB00172,10465
DB04272,27232
DB01752,27232
DB00118,27232
DB00145,27232
DB00114,3067
DB00117,3067
DB06928,2346
DB00142,2346
DB07754,2346
DB00089,2346
DB01863,9265
DB03344,9265
DB08292,3326
DB08465,3326
DB06070,3326
DB05134,3326
DB08464,3326
DB08293,3326
DB07594,3326
DB03758,3326
DB02424,3326
DB08045,3326
DB07877,3326
DB08346,3326
DB08153,3326
DB02754,3326
DB01016,1374
DB00583,1374
DB01074,1374
DB00368,6570
DB01363,6570
DB01442,6570
DB00206,6570
DB01577,6570
DB03929,6317
DB04522,6317
DB01949,4318
DB05387,4318
DB01296,4318
DB00786,4318
DB01197,4318
DB07117,4318
DB03683,4318
DB07285,4318
DB01017,4318
DB05495,4318
DB07246,4318
DB00898,3762
DB01016,3762
DB04654,64499
DB04654,7177
DB02018,64499
DB02018,7177
DB06962,64499
DB06962,7177
DB04764,64499
DB04764,7177
DB00117,10991
DB00174,10991
DB07340,3619
DB00695,5226
DB00789,5226
DB00814,5226
DB02076,5226
DB00920,5226
DB03962,5226
DB00563,5226
DB00867,5226
DB00851,5226
DB05332,4352
DB06210,4352
DB05930,4352
DB00025,5264
DB00126,5264
DB01791,5141
DB01656,5141
DB05219,5141
DB01303,5141
DB00824,5141
DB00651,5141
DB00201,5141
DB05266,5141
DB00277,5141
DB06751,5141
DB01088,5141
DB05876,5141
DB08299,5141
DB05676,5141
DB08811,5141
DB00920,5141
DB00806,5141
DB00975,5141
DB06842,5141
DB02471,197021
DB03430,197021
DB02379,197021
DB08430,197021
DB02185,197021
DB05246,8913
DB00593,8913
DB00661,8913
DB00347,8913
DB00421,8913
DB00909,8913
DB04841,8913
DB01388,8913
DB00568,8913
DB04077,375
DB07348,375
DB04121,375
DB04315,375
DB02774,375
DB04137,375
DB08231,375
DB08765,4282
DB08335,4282
DB07718,4282
DB08333,4282
DB02728,4282
DB04272,4282
DB07888,4282
DB01880,4282
DB08334,4282
DB01708,6822
DB00316,6822
DB04445,6822
DB01812,6822
DB02854,6822
DB05812,6822
DB00731,6833
DB01120,6833
DB01016,6833
DB00222,6833
DB00171,6833
DB01382,6833
DB00672,6833
DB01252,6833
DB01251,6833
DB01124,6833
DB01067,6833
DB00912,6833
DB00162,57665
DB05777,2153
DB00055,2153
DB00929,5734
DB00917,5734
DB00201,5293
DB05241,5293
DB06831,5293
DB03945,64100
DB05301,5337
DB09031,5337
DB00122,5337
DB00098,3140
DB02169,5501
DB04675,5501
DB04738,5501
DB02860,5501
DB04207,10157
DB00142,10157
DB00157,10157
DB02338,10157
DB03903,58
DB04629,58
DB04783,58
DB04151,58
DB04395,58
DB04774,58
DB02621,58
DB03850,58
DB02772,58
DB04775,58
DB03021,58
DB08080,58
DB03616,58
DB00441,1633
DB01280,1633
DB05494,1633
DB00879,1633
DB00631,1633
DB04961,1633
DB00709,1633
DB00987,1633
DB02594,1633
DB01073,1633
DB01262,1633
DB00642,1633
DB00242,1633
DB00943,1633
DB00130,2752
DB06774,2752
DB00082,2752
DB01119,2752
DB00466,2752
DB01212,2752
DB08794,2752
DB00142,2752
DB00134,2752
DB00157,4707
DB00167,586
DB00161,586
DB00996,586
DB07544,586
DB00142,586
DB00149,586
DB00114,586
DB01711,126
DB02659,126
DB03226,126
DB02822,126
DB02871,126
DB03020,126
DB03559,126
DB04312,126
DB02721,126
DB04448,126
DB02249,126
DB02131,126
DB03061,126
DB01213,126
DB00898,126
DB04071,126
DB00157,126
DB02757,126
DB04113,126
DB00308,3775
DB01346,3775
DB00908,3775
DB04902,64805
DB01240,64805
DB06441,64805
DB06209,64805
DB00208,64805
DB08816,64805
DB00374,64805
DB00758,64805
DB00198,4758
DB03461,4190
DB00157,4190
DB03124,836
DB05408,836
DB08499,836
DB07696,836
DB08251,836
DB08229,836
DB08497,836
DB01017,836
DB06862,836
DB08498,836
DB08213,836
DB06712,783
DB00653,783
DB00393,783
DB01388,783
DB00401,783
DB01023,783
DB04855,783
DB01115,783
DB00622,783
DB00270,783
DB00661,783
DB01054,783
DB00421,783
DB00381,783
DB03345,22955
DB00139,5033
DB00172,5033
DB00126,5033
DB01275,5033
DB00025,3998
DB00157,131
DB00898,131
DB05294,2328
DB00334,2328
DB00501,2328
DB01254,2328
DB00918,2328
DB00582,2328
DB00675,2328
DB00250,2328
DB00363,2328
DB05685,1003
DB00480,1003
DB00148,2593
DB02751,2593
DB00536,2593
DB01752,2593
DB04395,2048
DB00149,51451
DB00393,784
DB00421,784
DB00661,784
DB04855,784
DB01388,784
DB04464,4535
DB01189,4535
DB01159,4535
DB01236,4535
DB01028,4535
DB00753,4535
DB00157,4535
DB02452,7084
DB04485,7084
DB02594,7084
DB06990,7374
DB07116,7374
DB07760,7374
DB00779,6999
DB00150,6999
DB00500,6999
DB01244,3784
DB04957,3784
DB00808,3784
DB06089,3784
DB00129,6542
DB00123,6542
DB00200,8029
DB00825,8989
DB03963,22820
DB00071,1363
DB00030,1363
DB05004,4889
DB02402,200895
DB04163,200895
DB01958,200895
DB04306,200895
DB07862,200895
DB08203,200895
DB02001,200895
DB01929,200895
DB09034,3061
DB05098,3953
DB09046,3953
DB02452,7083
DB00495,7083
DB00432,7083
DB01692,7083
DB00172,9360
DB03793,10247
DB01819,2027
DB02726,2027
DB03465,2027
DB03645,2027
DB01240,5740
DB00812,5740
DB08675,5740
DB02730,280
DB02218,280
DB03277,280
DB01870,280
DB04417,280
DB03092,280
DB03323,280
DB03088,280
DB02379,280
DB00151,80704
DB00675,54657
DB00683,54657
DB04953,54657
DB00555,54657
DB00197,54657
DB00313,54657
DB00910,54657
DB06216,54657
DB00831,54657
DB00363,54657
DB01273,8973
DB00184,8973
DB00898,8973
DB09028,8973
DB00674,8973
DB00201,135
DB04853,135
DB05009,135
DB01303,135
DB00358,135
DB00640,135
DB05191,135
DB08770,135
DB00806,135
DB06213,135
DB00277,135
DB04932,135
DB01412,135
DB00824,135
DB00651,135
DB04119,7317
DB06963,5347
DB07186,5347
DB08059,5347
DB07789,5347
DB06897,5347
DB05004,4887
DB05045,4887
DB00847,4887
DB03428,1020
DB07364,1020
DB02116,1020
DB04014,1020
DB02950,1020
DB03496,1020
DB02052,1020
DB00168,7442
DB06774,7442
DB00159,7442
DB00132,7442
DB03886,5805
DB00988,1621
DB00550,1621
DB05394,1621
DB00822,1621
DB06774,1621
DB00126,1621
DB00171,132
DB00811,132
DB00131,132
DB07173,132
DB01048,132
DB07280,132
DB00640,132
DB00262,2936
DB00157,2936
DB07393,2936
DB03867,2936
DB02895,2936
DB02153,2936
DB03310,2936
DB07714,2936
DB03147,2936
DB01644,2936
DB00143,2936
DB02553,2936
DB00122,55349
DB00157,224
DB02458,2946
DB03310,2946
DB00143,2946
DB04701,2946
DB08838,1134
DB00674,1134
DB05412,4513
DB04464,4513
DB02659,4513
DB00334,3354
DB01238,3354
DB01221,3354
DB00363,3354
DB00246,3354
DB00408,3354
DB00247,3354
DB00216,3354
DB01224,3354
DB01049,3354
DB01411,4790
DB05767,4790
DB05464,4790
DB01041,4790
DB08814,4790
DB05451,4790
DB05487,4790
DB00945,4790
DB05471,4790
DB05212,4790
DB06403,1910
DB08932,1910
DB00559,1910
DB06268,1910
DB08130,5604
DB03115,5604
DB08208,5604
DB05239,5604
DB07101,5604
DB07046,5604
DB06892,5604
DB06616,5604
DB02152,5604
DB08911,5604
DB01613,4882
DB04899,4882
DB01032,55867
DB01212,55867
DB00493,55867
DB05915,2660
DB01065,8288
DB07778,7381
DB07401,7381
DB04141,7381
DB08690,7381
DB08453,7381
DB07636,7381
DB07763,7381
DB08330,7381
DB04799,7381
DB00619,4914
DB00321,4914
DB08896,4914
DB00142,5832
DB03496,1019
DB02733,1019
DB09073,1019
DB05153,7010
DB08901,7010
DB00415,7010
DB08896,7010
DB08221,7010
DB05294,7010
DB05147,10376
DB07574,10376
DB03010,10376
DB01873,10376
DB06616,10746
DB06637,3751
DB00280,3751
DB00321,3751
DB00458,3751
DB08063,6256
DB08601,6256
DB07557,6256
DB00523,6256
DB00210,6256
DB00459,6256
DB07863,6256
DB00926,6256
DB00307,6256
DB08402,6256
DB00749,6256
DB05204,695
DB09053,695
DB01863,695
DB00145,51268
DB02458,2944
DB00526,2944
DB00958,2944
DB04187,2944
DB03314,2944
DB00143,2944
DB01834,2944
DB00515,2944
DB00993,2944
DB01008,2944
DB02165,2944
